SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
5.905037631948348,3.0313378985267083,4.729784950005106,1.6088415874485276,Iris-virginica
6.882081000866337,3.103354112704093,5.6628948145920255,2.2380378168672044,Iris-virginica
6.226356635441824,3.134017091787483,5.107138367369522,2.0400103043201123,Iris-virginica
7.529462512467007,2.9373387210706046,6.017256625293647,1.8471268490294084,Iris-virginica
5.392027894976447,4.180248607779506,1.1538941534950453,0.010841933336793258,Iris-setosa
7.26855982868957,2.8052082468590975,5.947938117216844,1.689154349022318,Iris-virginica
5.858450893269349,2.882814456541278,5.702466939655289,1.5336794787900745,Iris-virginica
5.389295708249767,2.922167804738314,5.085623627374696,1.9614391948719456,Iris-virginica
6.654212087441931,3.06643475286235,5.44056486402734,1.9965097053497671,Iris-virginica
5.031841739450659,2.9120347824879906,1.2220364225898557,0.4533767493040346,Iris-setosa
6.930841512057882,3.3980450743936546,4.860689474600039,2.5876910514832367,Iris-virginica
4.8136150900925605,3.6385468944288966,0.7137421257823053,-0.08609201828730634,Iris-setosa
6.284568831157029,3.309362767336647,5.42946851331664,2.420906097086383,Iris-virginica
5.260697217902277,2.0952475110424285,3.6811104153835386,1.0670932638734054,Iris-versicolor
6.53161202682853,2.313786433673282,5.825787304349826,2.072155114740121,Iris-virginica
4.65101244654539,2.9972185573599734,1.1333340087600492,0.39605979770272337,Iris-setosa
5.294925860201787,2.1239075372444804,3.3020787733864743,1.2204474194442045,Iris-versicolor
5.891020776119078,2.9690811732299984,3.8994460472162498,1.0856609548987286,Iris-versicolor
7.794119367502757,3.7525778939593253,6.7941537469261375,2.3918192050240825,Iris-virginica
6.511143897214576,3.159378186174351,5.1478789125734625,2.5065145033926535,Iris-virginica
5.329551376813445,3.5379441207601476,1.7876806239586975,0.20006070423585143,Iris-setosa
6.327592191474938,2.5456558241204204,4.5898560061107885,1.7180104696148055,Iris-versicolor
5.772840046616442,2.748073845606739,4.382311356345147,1.674057516178077,Iris-versicolor
5.6442230356046545,3.9647805066445176,1.8055028740314245,0.2968359161392061,Iris-setosa
6.579937536853811,3.2441621055580643,4.41247199195931,1.6049494772421886,Iris-versicolor
6.389920102350123,3.0875622727512027,5.022952554963515,2.235300372824905,Iris-virginica
6.854638561366326,2.9180323896607843,5.154498999222758,2.1412422529543504,Iris-virginica
5.667372937021857,2.650564003687273,3.957849562880322,1.0707518697819343,Iris-versicolor
4.829443044992266,2.116618726322007,3.4777436488757454,1.115195949052288,Iris-versicolor
5.5675668419494695,2.7873325069843213,4.664937993449617,1.4193034272295286,Iris-versicolor
7.627789564928486,2.7229702241421965,6.974955864519712,2.1746510680475906,Iris-virginica
8.145965250296523,4.072925456788932,6.220839740218872,1.9604979784962557,Iris-virginica
4.668604195995556,2.9299968915399544,1.5586654821949182,0.2018145854032934,Iris-setosa
6.669263827213064,3.3183210416335016,5.3507507534421395,2.220089290985411,Iris-virginica
5.635392025586224,2.933211395219342,3.9019064164666037,1.5321570670801472,Iris-versicolor
6.629032147874851,3.0406980741978424,4.421960312507465,1.2783911567494302,Iris-versicolor
5.055506069409514,3.287756617735657,1.4859190445438826,0.4251295795576907,Iris-setosa
5.405265366445112,2.5426745447197296,4.1059576974118235,1.3584289292688412,Iris-versicolor
6.22523453391058,2.4612371795362367,5.2766060182323695,2.1195015535855006,Iris-virginica
7.479477713797543,3.1505446779838255,6.121032303765188,1.8085493657474425,Iris-virginica
6.464215981872462,2.997796248036147,5.096979756000201,1.7446433952174245,Iris-versicolor
7.407083770638796,2.791319169124069,6.927339375172764,2.1075338998862767,Iris-virginica
6.99273989050294,3.4365060237924334,6.337520781487221,2.4881745370918,Iris-virginica
6.398880770135797,2.624361507334158,4.997089680279387,1.07371143874927,Iris-versicolor
4.9786982192083995,3.442978453951895,1.6150556834548433,-0.08464787274982011,Iris-setosa
4.716403027584834,3.1410563119165262,1.445022306409173,0.43938906111406884,Iris-setosa
6.663518084926848,3.173201029240858,4.195504524342878,1.5411915542834238,Iris-versicolor
5.482484866697892,4.432858418488688,1.4234487115958765,0.16009588416038234,Iris-setosa
5.066533228267067,4.057228079626525,1.6992762522317804,0.02977859248533843,Iris-setosa
4.625106371118007,2.49674784492565,4.525990491214744,1.9559697372621347,Iris-virginica
4.88574224295936,3.4278850734519786,1.246121415001972,0.21799219058618013,Iris-setosa
7.609528515910502,2.868125648566586,6.838563480907691,2.5483436416226852,Iris-virginica
5.6180505890496075,2.5937526456521676,4.906002323371781,1.8498673847264895,Iris-virginica
4.946119473733948,2.110072063171704,3.4191675990182957,1.0195153724565313,Iris-versicolor
5.555216886695705,3.5407942171096245,1.9621940854359508,0.2656422573538115,Iris-setosa
5.903515654204095,3.1478160385384553,3.9573415230111775,1.0790457807686091,Iris-versicolor
5.024731867093468,3.29002319790031,1.227485029710339,-0.07989624198743323,Iris-setosa
5.469136388474092,3.136590212749577,3.944831829074638,1.2580770294105161,Iris-versicolor
6.037630937008202,4.174052284975374,0.9787116988163592,0.1570740422918978,Iris-setosa
5.134471845823245,2.2962124414482123,3.36333836377507,0.9068370468148123,Iris-versicolor
6.14684362255907,2.693527943189702,4.231651240410579,1.388865576231862,Iris-versicolor
7.530122164472385,2.9202162959599924,6.265543891342372,2.0859673257098144,Iris-virginica
4.925179027843133,3.5372271456879023,1.8329742915912415,0.2728149988034048,Iris-setosa
5.032989172546283,3.816494962644655,1.2295141644678587,0.13879336425356004,Iris-setosa
5.647363934774714,3.829578580084166,1.4773855717584694,0.5307862519966003,Iris-setosa
5.331611026115565,3.3716141637820267,1.4322093181619857,0.19732904027648407,Iris-setosa
6.709933735569805,3.3198851995065137,5.344918402825863,1.7087485533086584,Iris-virginica
4.700131043691205,3.2330961386542594,1.2696968915212965,-0.12580660307649408,Iris-setosa
7.646433045125768,2.92321327199473,6.47498601593913,2.354794342904626,Iris-virginica
5.536515382875184,2.7134607308647,4.3459388666204255,1.1188742172737178,Iris-versicolor
6.640061426568775,3.362944987435317,5.0669858293429035,1.65263389456529,Iris-versicolor
7.627717784996695,2.6178047151792763,6.346478160971492,1.714470444079778,Iris-virginica
5.504385992540569,2.747972128436285,4.253565204212787,1.1667325158344106,Iris-versicolor
5.573894460479807,2.307830924332151,4.254405430157721,1.3020463707085144,Iris-versicolor
5.28699264127387,3.710012803294925,1.6895187775835037,0.45656361164635645,Iris-setosa
7.779053698583181,3.9840035418448463,6.786880556458564,2.337126417666433,Iris-virginica
6.06109372055326,3.163739831242615,4.822751354046671,1.3068018013207081,Iris-versicolor
5.3588998718717535,3.781550646954828,1.2838553382377205,0.356302054116619,Iris-setosa
5.513453160674525,3.0886366786781627,4.350752465753285,1.2509823099288708,Iris-versicolor
7.454780426905305,3.0956316898743164,5.53893901951167,1.8275994965905202,Iris-virginica
6.525116513777327,3.128565798791023,4.762277580687834,1.4157576989827716,Iris-versicolor
4.960245943703614,3.3967869242927797,1.3078523966275017,0.17121927881003224,Iris-setosa
6.21165916508322,2.3994206630179953,3.764652785638756,1.2583175437568999,Iris-versicolor
6.0697005676205755,3.0252053163533454,5.012626867542047,1.680344358973213,Iris-virginica
6.392437821874205,3.1856469650455135,4.618652014568578,1.6420241620391787,Iris-versicolor
4.782909422414898,2.7145545107464213,4.369970191823607,1.9839168500963333,Iris-virginica
5.236313160933372,3.78299802528323,1.248015297198891,0.20963716533081295,Iris-setosa
6.7094064816158525,3.0471147777442784,5.128133046972438,2.0037047807908572,Iris-virginica
5.695863921739352,3.1290693908176976,3.8350735908862483,1.5395464003844346,Iris-versicolor
5.10835659116232,3.575761256057025,1.539840182396222,0.48141623660936983,Iris-setosa
5.7911776946417515,2.721313845735158,4.946190944611565,2.3543848864147767,Iris-virginica
6.59291854898026,3.1003752770655666,5.218765522625953,2.5467328923251427,Iris-virginica
5.606345567412909,4.1347319334842,1.5080434527292774,0.1607699647204761,Iris-setosa
5.986847999383477,3.0612770750796043,4.56694878323068,1.477474879843559,Iris-versicolor
5.914319894040594,2.7083717729792975,4.591579500946042,1.3548624576184352,Iris-versicolor
4.880697662243745,3.713269265971811,1.1212908543655522,-0.031923971358865044,Iris-setosa
6.059646041565239,2.738624257749437,5.691317349306136,1.3557250685390185,Iris-virginica
6.367785323137434,2.8148016088674814,4.996684421593704,1.9754691598819087,Iris-virginica
5.86683451376306,2.858339346324727,4.400736260839139,1.409227257921279,Iris-versicolor
5.044163746548941,2.2429769427188417,3.12459660350514,0.8136455679473698,Iris-versicolor
4.3049155351161215,3.0233374395083232,1.331534687286811,0.4229264556004939,Iris-setosa
4.966717084120978,3.049822141719752,1.1589963153264282,0.22809411414066028,Iris-setosa
4.779559850336391,2.103878589797841,3.0891164460608502,1.2937572531847212,Iris-versicolor
5.7131061647608,3.814523014726204,0.9480362013384354,0.213123754596323,Iris-setosa
5.057559570848144,3.116521580473014,1.3081176814436604,0.4812622096818209,Iris-setosa
6.5952745572597555,2.927045068907038,5.6955412860944765,2.420286249572642,Iris-virginica
5.469756181805237,3.4266731344263244,1.576729722047686,0.27616740898015135,Iris-setosa
5.425612807414368,4.452153517883456,1.5778322589303493,0.3585875014116883,Iris-setosa
4.503761448708434,3.388212642676967,1.5822681033914832,-0.08221147829172759,Iris-setosa
5.101690430970826,3.6434243567458893,1.573749218708861,-0.017396660304577344,Iris-setosa
6.261034069118787,2.7530008937692836,4.525516410565461,1.9151184113092712,Iris-virginica
7.007123517588794,2.9533690313243963,6.267295019965535,1.8841944928262007,Iris-virginica
6.59281424451489,3.015649075300609,5.362270430774821,2.1153204039198146,Iris-virginica
4.274411702347598,3.1526281320348404,1.1043391080976948,0.2515210856806886,Iris-setosa
5.4902759182129,3.8298917559868233,1.1140389228195038,0.21955115376546755,Iris-setosa
4.772827383737953,2.3071806863827398,1.0763552059109265,0.2518482488166919,Iris-setosa
4.913584598868651,2.6985312855910286,4.742098438871688,1.957043896107081,Iris-virginica
5.031300562997923,4.133582709266327,1.4414280073675014,-0.15003898452965933,Iris-setosa
6.8488238851496535,3.1339823269296945,4.536100985224183,1.1545056001147043,Iris-versicolor
5.246074385111631,3.242198085571262,1.5248111287253954,0.17385820605803737,Iris-setosa
5.79065452374944,2.453473650420554,4.327798988557413,1.1469058012151572,Iris-versicolor
6.005987614892698,2.6453658234154744,5.116697276347891,1.4874087473382376,Iris-versicolor
7.553369267960179,3.9589029810166005,6.652396968254709,1.915465700470755,Iris-virginica
5.822720018724333,2.750936330437705,5.164384694656242,2.4918799270757908,Iris-virginica
5.119111674803863,3.318683926661563,1.3517749466732067,-0.13481732386518736,Iris-setosa
7.13296737384223,2.9439178345727983,5.809572250738274,1.532426222396595,Iris-virginica
4.5705768046664215,2.8393452377212496,1.3908136116343572,-0.05541742671917696,Iris-setosa
7.584331659820824,2.7567490727267496,6.762445177233007,2.3211794341736085,Iris-virginica
6.590318244739103,3.009617659248834,5.826848874462749,2.259217201018151,Iris-virginica
4.785378637646571,3.4040626871794246,1.5661463066167625,0.2620357852732568,Iris-setosa
7.771715126764979,3.9052707557608506,6.239060951453671,2.1371875977245116,Iris-virginica
5.414667800780307,2.4959903497909934,4.317853191662793,1.4965267776337936,Iris-versicolor
5.661165561815345,2.742930174736111,4.831753918057314,2.071901889645674,Iris-virginica
5.688230509642756,2.897500949045378,4.172344139452155,1.1422976028478573,Iris-versicolor
6.508843806381373,3.112235707794998,5.727929586616582,2.31266922674129,Iris-virginica
5.486879925629372,2.788301636809516,4.3545489156514074,1.5834607100830704,Iris-versicolor
6.28551890060744,2.815083212260256,5.4585860603256195,2.00734090743897,Iris-virginica
5.934972030302526,3.3935127933033,4.38150597859151,1.821067097452642,Iris-versicolor
5.6833010814385965,2.555262621834067,4.9591456155241165,1.8340272705097052,Iris-virginica
4.9679367656427855,3.8465164254803477,1.671026289115129,0.5368500754135592,Iris-setosa
6.973303551515573,3.365398651212716,5.5523720929181835,1.8636764844914604,Iris-virginica
5.3769958953367105,2.64708549618797,3.821061959580094,1.1931049948852595,Iris-versicolor
4.340796722246206,3.1852759408910774,1.4469036300789186,0.4648308198633887,Iris-setosa
5.668443089756144,3.2732643282537093,4.207342898196807,0.9272477097418834,Iris-versicolor
6.719953818345757,2.923030406924295,4.74405676292236,1.4602756179201966,Iris-versicolor
5.083125563384876,3.06847997982765,1.1139080255548162,0.02329174128317571,Iris-setosa
6.934857223498338,3.397423318600926,5.37286163389219,2.4964436403892054,Iris-virginica
6.182788079559696,2.9099347152299955,4.087682007527658,1.4954546623775624,Iris-versicolor
7.141792774798254,2.6185562528903743,6.069937010154858,1.7069666552369194,Iris-virginica
5.615616972684312,2.7387375812897936,3.9617675575355826,1.0613096584638995,Iris-versicolor
6.430013827668957,3.3421136181344697,5.400976449334771,2.774164923127368,Iris-virginica
4.98395299658771,3.790424134243528,1.4255129741692136,0.3175311457746449,Iris-setosa
4.906375651239036,2.9470752935052102,1.278668971319006,,Iris-setosa
4.141626790492149,3.166897346159205,1.5314445155950125,0.3920074861696904,Iris-setosa
6.956893700736688,3.3661237885983475,4.612720333829848,1.2685591352642558,Iris-versicolor
5.664518982265356,3.1728155477839595,4.958104244806771,1.6489019601334218,Iris-virginica
7.0435068453751155,3.1274194513574027,4.958599942352302,1.248565397108436,Iris-versicolor
5.145082457003382,3.9738744158750965,1.6410765031125902,0.17946046164232998,Iris-setosa
5.851558612883375,3.0214744801933167,4.228166896920352,1.4038263763609726,Iris-versicolor
5.604431364275734,2.5922081914754442,3.6718097438754755,1.1354710389837737,Iris-versicolor
5.9854303453113245,2.921681609709854,3.7444525961366004,1.3444650915072311,Iris-versicolor
5.5225522626824475,4.04062107654493,1.1123969973761736,0.14156475378733924,Iris-setosa
6.051571894504271,3.277467355206873,4.403527693040722,1.5882548641951997,Iris-versicolor
5.14351582205203,3.469296149415712,1.202230160364768,0.12914104252197464,Iris-setosa
5.512030682162996,2.804415139961464,3.8602690652215235,1.07754932457286,Iris-versicolor
6.992348882530983,3.113831836620535,5.19272408879919,2.3876678948795016,Iris-virginica
5.782717023889733,4.237032879508382,1.3673742967014073,0.0750105753668451,Iris-setosa
6.943419256126319,3.301444911951274,5.599656953350146,2.5562935444367736,Iris-virginica
5.860175893335925,3.556295027970732,1.549454283185886,0.546658320614284,Iris-setosa
5.7719178468394805,3.1657987522604674,4.193583256649368,1.4808935678805246,Iris-versicolor
6.494729114224432,3.1741966481024466,5.674539592979482,2.151444688921776,Iris-virginica
5.317383473427053,3.5966193031779454,1.1150451093348968,0.056930080156629925,Iris-setosa
6.662992515356275,,5.243013058271007,2.293310055015278,Iris-virginica
5.568677902861109,2.8306113980207654,4.382246502485678,1.5741234220456297,Iris-versicolor
4.311314114816339,2.791261693565662,1.5926708807174605,-0.013301064657917305,Iris-setosa
4.38753374131475,2.08299601066678,1.3222009021140357,0.5347522266683018,Iris-setosa
5.386307057822325,2.764875990947407,3.889536145863072,1.5787961792331682,Iris-versicolor
5.421119968727942,3.062886265149145,4.774789706041422,1.4725492960182673,Iris-versicolor
6.010662393043245,2.848315285029327,4.8149781923466906,1.8982224160187402,Iris-virginica
6.330007787593304,3.2254741003920837,4.774230280232873,1.3634535649331807,Iris-versicolor
5.261991661826974,2.450120035016496,3.953804625999953,0.8694172844689982,Iris-versicolor
6.376823089924215,2.963100132061794,5.323046809424299,2.210129278637585,Iris-virginica
5.9560275850309665,2.8989742411310333,5.133254856946641,2.123447783739603,Iris-virginica
7.155303420116229,3.107770035540631,6.468712468510778,2.0215094186959646,Iris-virginica
4.948561554047789,2.024302989126918,3.3654919209252507,1.262466762248316,Iris-versicolor
5.953624578846732,3.098062150159275,4.185805086903718,1.5610790736930666,Iris-versicolor
6.785664578026118,2.8015415754897193,5.228717246387108,2.3576496941189764,Iris-virginica
5.718728221510455,2.6234865203165287,4.132568920179635,1.381354014779779,Iris-versicolor
5.652281161479201,2.168815541894521,3.7934144097032485,1.0730087052944093,Iris-versicolor
5.662301719605191,2.865006007628598,3.436953753722575,1.0183352132442454,Iris-versicolor
6.282600770916466,3.26331590163156,5.674479857122099,1.917612217817164,Iris-virginica
6.122232641435302,3.673428288306505,4.453579062102347,1.8123281705542214,Iris-versicolor
5.490671320665785,2.294080248708918,3.969101099001844,1.0647379882445547,Iris-versicolor
7.720891646439323,2.530372839262197,6.66389486248214,2.0191793678491754,Iris-virginica
5.22668196298937,3.8280931726754197,1.6638719682459033,0.1669220308835042,Iris-setosa
4.681407115664213,3.00416071114806,1.6646803429228356,0.43870803471981357,Iris-setosa
5.074275651748784,3.3905532574431656,1.113180867818076,0.1991327150226325,Iris-setosa
6.154485513008816,2.6841462028301337,4.6009607324255795,1.6891081726839685,Iris-virginica
6.655072699746376,2.863480947696211,5.694297535306219,2.462927215746546,Iris-virginica
5.932519622797316,2.756988648573805,4.435835877908923,1.5517447332632106,Iris-versicolor
5.413930244441416,2.6660621224666303,3.7092721950071974,1.0345300176762116,Iris-versicolor
7.690841970793291,2.819574799413059,6.4249103849435905,2.011429106043999,Iris-virginica
6.651557655357412,2.889462987229764,4.510145729520419,1.2318737180345698,Iris-versicolor
5.768956559672336,2.5084788331722665,4.327122822422381,1.2749104652912675,Iris-versicolor
5.4981171048315804,3.068920954956365,4.870052849767697,1.8237818708331885,Iris-virginica
4.751622919684022,3.4749422723653334,1.0394185469845811,0.21641423689630246,Iris-setosa
5.299099597724165,3.233674806840169,1.4921656623388366,0.7972128844217099,Iris-setosa
5.694909791377253,3.228388620372771,3.952444271583926,1.5274681944068749,Iris-versicolor
5.860709707318543,2.32507075221009,3.349255907988019,1.177264691152293,Iris-versicolor
6.978978248971952,3.3100357537776337,4.7422194352623785,1.298599442008429,Iris-versicolor
4.494340378940265,2.918279664558952,1.2442404000242722,0.2790275302593451,Iris-setosa
5.956117767810616,4.389304155339662,1.3953696567474716,0.24177645227255112,Iris-setosa
5.288992671969793,2.540101513793041,4.560371982608968,1.2470038378555939,Iris-versicolor
7.631621305879232,4.0622687921060425,6.635043487458714,2.4448810499438527,Iris-virginica
6.63356081360071,3.370935157123451,5.178749831836021,2.0402987905026664,Iris-virginica
6.580073239663769,2.862962968969315,5.297953690269246,1.4559502431691755,Iris-versicolor
