SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
4.311213976182721,2.0351769728108757,1.0920764480145357,0.4417027580549738,Iris-setosa
7.001443024644013,3.006768945242244,4.976813568952297,1.4020924305689857,Iris-versicolor
5.49889448677662,3.3922085734490177,1.3221046293983494,0.031636595024292724,Iris-setosa
5.889642103821103,,5.814834724408552,1.540970183623881,Iris-virginica
4.965841337584365,2.5497452317887914,2.965216601437285,1.0106221958316344,Iris-versicolor
5.09884693487038,3.7517583532131638,1.5880970427713699,-0.038846549404053216,Iris-setosa
4.954751151976812,3.042208197261914,1.5631032967323835,-0.09941338332435978,Iris-setosa
4.842017464805638,3.678303376553152,0.7637330292134317,0.48439491928386824,Iris-setosa
5.987954300645275,2.581358975563191,4.055904162288169,1.4888117060145758,Iris-versicolor
4.347275144911542,2.6398400593582325,1.4382552738727687,0.11020673456367783,Iris-setosa
6.493527262384925,2.645198094135841,4.819742612007312,1.6025849093748923,Iris-virginica
5.4630645737934715,2.9728468482724777,4.101958988872334,1.4544458466861347,Iris-versicolor
5.3870661877086174,2.9082738298971202,4.582102451718444,1.722541267339353,Iris-versicolor
4.854087453018541,3.1801864841638743,1.3573725722654653,-0.006736180382989204,Iris-setosa
4.370478755114931,2.9655826255969124,1.0642388736996697,-0.03166524527807307,Iris-setosa
5.707914154303567,2.8695616737585405,4.133907652889815,0.9769776147553073,Iris-versicolor
6.560748930593256,3.1178827013928747,4.545299238080732,1.4608269630888788,Iris-versicolor
5.78744979694791,2.705872308317289,4.059147033896375,1.3256086845536408,Iris-versicolor
4.905924633335314,3.1112545327158148,1.1186284460806175,-0.02130488682946463,Iris-setosa
5.350639893958578,3.542084145013737,1.35380313808253,0.298099581381525,Iris-setosa
6.430918620543562,3.006121557855086,5.576156895841323,2.416845247359523,Iris-virginica
6.31286023227961,2.748809334580986,5.306233316107155,1.8067849856909548,Iris-virginica
6.443937033221449,3.172818718639889,5.565284463872902,2.6659936708229637,Iris-virginica
4.971174134902283,3.7771241726412113,1.2192706468516517,0.04757757224242559,Iris-setosa
6.195634647067011,2.933771228819727,5.78613582753022,2.0750598327352727,Iris-virginica
6.396435919420252,2.8830407999231675,5.637206979445486,1.854503358262988,Iris-virginica
5.713471379513544,2.532272034510389,4.850928930260479,1.617491554722996,Iris-versicolor
5.23109016303205,3.2745520299012245,1.3014733177636408,0.11976970158905684,Iris-setosa
5.173171509061256,3.4967961850578924,1.3143906148186835,0.5654545528401789,Iris-setosa
5.284798542436338,3.870912550503098,1.2066697981796628,0.3854395534439522,Iris-setosa
4.937961573362346,3.0849164538855183,1.5837623687243538,-0.01880533114021224,Iris-setosa
6.866997436368144,3.1599936806131987,4.908786547456995,2.2596098033720353,Iris-virginica
5.800351650962812,2.492234078926598,4.097776201336714,1.5734306151469046,Iris-versicolor
6.231018496869573,2.2255342675770304,4.221735696093393,1.1899879366754265,Iris-versicolor
5.676709697460861,2.842665729552641,4.3871016163447205,1.4813733715860695,Iris-versicolor
7.682718206312559,2.960685042424497,6.9429246080691644,2.196921638009441,Iris-virginica
6.181298763615984,2.9827314727251455,4.244432013712561,1.0089959248902287,Iris-versicolor
7.151523764543695,3.059689871365357,6.244325029900775,1.9488158774763114,Iris-virginica
6.073555039417417,3.0697035667444292,5.504560060474728,1.8403375452924882,Iris-virginica
6.124317388181787,2.454508997910766,4.2662035641563465,1.5276401996347913,Iris-versicolor
4.73197359439915,3.556628238898708,1.5306706368362852,0.36910095898638284,Iris-setosa
5.953835996124346,2.214286332679524,4.853839192021481,1.817222900501785,Iris-virginica
5.003101543037387,4.074989637610286,1.8497116343190656,0.29684417740404073,Iris-setosa
6.293573894332849,3.383435228933524,5.044685809563219,2.2664001979240442,Iris-virginica
5.480619343214201,2.5397200780180786,4.256485740522191,1.3552908187993662,Iris-versicolor
4.705063426520362,3.38394111219649,1.6214944172198924,0.31137377573123715,Iris-setosa
5.758918312922038,4.224999562956544,1.5593615091531021,0.41231173277697397,Iris-setosa
5.576010133602386,3.620555804588854,1.2591525466362232,0.6199476371273944,Iris-setosa
6.069555533322601,3.96224881604083,1.4036665516507558,-0.014803438417012094,Iris-setosa
6.067306462738522,2.736356421973964,5.1011312959544055,1.8887684514141347,Iris-versicolor
5.438700626367799,3.3477401593779645,1.7795277499303543,0.4425681183890462,Iris-setosa
6.239608796957665,2.938062593188568,4.749012818047982,1.7360956424494705,Iris-versicolor
6.039387202988607,2.5250923331897392,5.139207986389395,1.8232212849724723,Iris-virginica
6.24168549544659,3.1984378149313866,4.433621431047023,1.392730166373253,Iris-versicolor
6.508859029654501,3.0577429483767626,5.592138842543803,2.5882814940658374,Iris-virginica
5.291282413498606,3.2174850091464076,1.3349014160223458,0.31805045414944444,Iris-setosa
6.071269095203641,2.664837426825395,5.55319352684603,1.6895759663056904,Iris-virginica
6.164461595516263,2.738729075430246,4.885247331791115,1.3348359554569758,Iris-versicolor
5.776095940526405,2.738397234083667,4.843403866607396,2.306571475167967,Iris-virginica
5.244434772599441,1.7642384943219707,3.41257731451442,1.2022816808648917,Iris-versicolor
7.120341855429573,3.23882708502597,5.6295209823509165,1.3325447616358495,Iris-virginica
5.113002117009556,2.0352566030084733,3.4836749790459804,1.0613591105754383,Iris-versicolor
6.0909504447600735,3.5544261160811703,4.616952538928493,1.7278828084751594,Iris-versicolor
4.9781540593078955,3.434853485734787,1.3825553548394223,0.08909466985337669,Iris-setosa
6.1720604873977285,2.2014797452622106,5.004959095825936,1.2532315466262065,Iris-virginica
6.642871449608037,3.0310953772853026,5.053156234727133,1.9865546073004838,Iris-virginica
7.293869544471842,2.768957663578129,5.75713580998023,1.940232996638786,Iris-virginica
6.42297245492976,3.380040773802798,4.661590528179143,1.8714092512476,Iris-versicolor
5.500369757153996,2.518827877338926,4.266634661754401,1.5044964118300117,Iris-versicolor
5.628468502132674,3.775511902488621,1.5700608914338674,-0.04022068074358273,Iris-setosa
5.727111433649757,2.704154690231166,4.200968292214702,1.3675287365094053,Iris-versicolor
6.409982995682301,2.980196278779799,4.753803537100444,1.6550457811615147,Iris-versicolor
5.910239555994179,2.796071589897647,3.9788818334703944,0.9971046027771243,Iris-versicolor
5.266444778723307,3.1477744041882727,1.516173092708662,0.5621877262428518,Iris-setosa
5.433275681420611,3.090411625113361,4.413997209418604,1.045119260753045,Iris-versicolor
6.040671673435442,2.1742191606086525,5.013908321864606,1.6726087290911487,Iris-virginica
6.078716371324193,2.087112611428848,4.43881494375127,1.0722833279469346,Iris-versicolor
6.264356040629332,2.7620084460104204,4.33834256620326,1.283255054998443,Iris-versicolor
6.06311089592642,2.5265727299692724,5.340581648405862,2.6274816298486066,Iris-virginica
6.943424510109446,2.701261318678874,5.026608128747219,1.7773652206495532,Iris-versicolor
5.887362441352812,2.4326388931035696,3.415733159283901,0.9909137281600305,Iris-versicolor
5.390217799995485,3.5922719368446185,1.3254817941685102,0.2201189981755759,Iris-setosa
6.162959949573772,3.060465752746486,4.93901155607635,1.7284871200061336,Iris-virginica
6.524282541245413,2.199838380528603,4.632901468386831,1.4065057832373293,Iris-versicolor
6.381168433037189,3.2971548162405844,4.807226180294376,1.68220624179852,Iris-versicolor
4.509962881603889,3.848492640393687,1.152388910828927,0.4651868048381216,Iris-setosa
5.997906380478792,3.3489655274620054,4.713887377785012,1.8111005484890228,Iris-versicolor
5.061122173962835,3.833595487064161,1.2869706804553007,0.22607742915954127,Iris-setosa
4.500489670858141,3.161061128754797,1.3413520398923466,0.050032746477678164,Iris-setosa
6.529023518953076,2.7399377274251466,5.402425314496159,2.1931233654068922,Iris-virginica
7.426342964831228,3.4164435281448644,6.132400014971609,2.3340173493503156,Iris-virginica
6.225375385188944,3.4522149815954815,4.944756006705509,2.204160018715432,Iris-virginica
4.711518650365128,3.0912180354889944,1.7610021088692036,0.09091305752256221,Iris-setosa
6.499737256279974,3.2720568224872357,5.67224064918176,2.0159312077918337,Iris-virginica
7.5551142564406355,2.8336019637373755,6.1672758880141485,2.1562014682708686,Iris-virginica
4.4800755650803366,3.0026189598586623,1.2333575427782555,0.03757144216166214,Iris-setosa
6.675198915632565,3.0560483362293525,4.671394247717289,1.5985704496020314,Iris-versicolor
6.50667165904143,2.427432843272827,4.8169250933841985,1.828799180924296,Iris-virginica
6.513483436616717,2.704018980072423,4.872453906624719,1.6361601132589678,Iris-versicolor
4.644742174654473,3.138256524635757,1.605190120986353,0.17365178131802828,Iris-setosa
5.101347492760652,2.3604831619241073,3.0725207522839524,0.9571352200848084,Iris-versicolor
6.036278030351632,2.7039185568214523,4.899798316172416,1.924285500121891,Iris-virginica
6.992003155563069,2.937482661024548,4.657546985183472,1.3134883772272146,Iris-versicolor
5.623391187489591,3.08631872405507,4.249308312054202,1.1481430982676877,Iris-versicolor
6.128966835727279,3.3912955213762173,5.55354515928962,2.494074919752963,Iris-virginica
4.581717474431677,3.190010528673696,1.0313034057753092,0.08250715439849621,Iris-setosa
5.2037297455873786,2.967740958775758,4.066473637586113,1.2784647623142629,Iris-versicolor
7.689123217750794,4.0584962623387995,6.4052666724011225,2.108808982092664,Iris-virginica
5.402412454213303,2.8592496137554524,4.118418197548649,1.1198941103852182,Iris-versicolor
4.564872997936433,3.135514584317485,1.278741701202633,0.0273207963341911,Iris-setosa
6.853041632753318,3.4557565579504566,5.758181788117987,2.019669256424581,Iris-virginica
5.6216830221355245,2.906564898083217,4.874829831522055,1.9197197681217522,Iris-virginica
4.218168244040861,2.0166351955159016,1.445366944275886,0.4829684985273336,Iris-setosa
5.43457881060551,2.8115326023841853,4.2650836999702655,1.3211021254424207,Iris-versicolor
6.180663288339152,3.18073532998935,4.712075517887647,1.5987956333766609,Iris-virginica
5.792671440720638,2.541696660422414,3.255541948565484,0.8395973282715126,Iris-versicolor
5.603361080175401,3.1177105988957443,1.4209543738301784,0.4369636022448795,Iris-setosa
5.002478333569228,2.3550791834961373,3.33210290232582,0.7409216323923726,Iris-versicolor
6.052260113204567,2.6921080719624477,4.38290888363096,1.236163067646941,Iris-versicolor
6.856182955742554,2.987131738479372,5.617963959173265,1.991132914068694,Iris-virginica
5.170981052305622,2.851303220344212,4.134476759559919,1.2784734687785557,Iris-versicolor
4.733066111499252,3.1771635105723224,1.4819950809156333,0.2528094467745493,Iris-setosa
5.118530994592991,3.3682202255343925,1.3144281469073067,-0.11200214378679643,Iris-setosa
6.736288965111805,3.2839526724059573,5.44083877145384,2.6982856782870797,Iris-virginica
5.488852738765246,4.023675592063561,1.4119014736434619,0.12850587750993808,Iris-setosa
6.5719346195737325,2.946734097957621,4.704218182020929,1.6395288982143421,Iris-versicolor
7.3611613099686295,2.9013868599944193,6.542482787081601,2.2641656757506032,Iris-virginica
6.471085359872167,3.206888100031759,5.907050772998722,2.1939608646887363,Iris-virginica
7.018426677876253,3.037232307176235,5.276621858811175,2.277160953774919,Iris-virginica
6.853219189917632,3.24026463734265,5.4034487657419,2.0677924741665077,Iris-virginica
6.616217134353206,3.020969175727196,4.995522603982492,1.930601049189293,Iris-virginica
5.17830744798435,3.4167952944577404,1.7745140464115965,0.3664027559597192,Iris-setosa
5.988383785085821,3.5844528822225152,4.562299061001095,1.6605795880635443,Iris-versicolor
4.88311048468108,3.2895214377294546,1.4771877945156187,0.35787168045894624,Iris-setosa
5.169877414153131,2.9547699466312034,3.715444831015204,1.4817709529938274,Iris-versicolor
5.940618681674961,2.727047708821617,3.939973716434227,1.4776159804100968,Iris-versicolor
6.495637949836056,2.380697361491319,4.582566887011164,1.1112336481286997,Iris-versicolor
4.934069121311849,3.7093934069912557,1.8890521051335123,0.5243100104903096,Iris-setosa
6.391774871236901,2.706961628583714,4.603920174234814,1.1107150613921695,Iris-versicolor
6.605871484398243,3.2831979793354407,5.155091707814102,1.6392489774925485,Iris-versicolor
4.868318435077696,3.4824996705278175,1.3430522805735823,0.33436871993927614,Iris-setosa
7.0004466878327145,3.1721026784387205,5.03973247838159,1.6473259782927563,Iris-versicolor
5.637757851537597,4.037021336736239,1.5003322888552948,0.5876253752198889,Iris-setosa
6.040536039304033,2.617763064444357,4.936901075832528,2.0703169965892294,Iris-virginica
6.527808624954423,3.021190770261241,4.866976800435361,1.15902440234142,Iris-versicolor
4.530732331527971,3.224374661391165,1.1602053177024985,0.16549476848165326,Iris-setosa
6.495709852585605,2.4382491968577003,4.25810732434317,1.6929049817144217,Iris-versicolor
6.242008006125655,2.728034522598343,4.643682156547884,1.8941062981395935,Iris-virginica
5.050755084199979,3.9010914277323168,1.3743436074683433,0.27417681122936255,Iris-setosa
5.757680654792263,2.6384711790999797,4.808125604585472,1.9273343603174373,Iris-virginica
6.337580895049356,2.5505185581745518,4.936073668041848,1.7881899877205105,Iris-virginica
6.430800912424629,3.2842645980380163,5.163927706369143,1.7932642869995437,Iris-virginica
6.845360830214006,2.9392737650859644,5.822259439838476,2.249419814699937,Iris-virginica
6.670454099462323,3.3817722761163638,5.284609873783448,2.4865241359404924,Iris-virginica
4.830460828283578,3.796004388923656,1.3964964719911297,0.2527063417340954,Iris-setosa
5.735798361404712,2.8851301790932293,3.5305214633794684,1.0485891400154372,Iris-versicolor
5.2457660981611465,2.0719844852263294,3.887847707838574,1.195911585224773,Iris-versicolor
6.21174776031573,2.857350865185555,5.388410644621779,2.082370725099748,Iris-virginica
5.049663063139193,3.7222698481350203,1.2705003912179202,-0.007866509679994194,Iris-setosa
5.291327354774683,3.4517276201669986,1.3539910558982529,0.22499025534380562,Iris-setosa
4.878732279241561,3.240207476042061,1.4999386359269808,0.7399150225545528,Iris-setosa
6.158597328201685,2.830139769623879,5.783063292751307,2.338410283247308,Iris-virginica
5.240100957453135,4.057935453801902,1.518944016655899,0.21701801726716174,Iris-setosa
4.336556774454148,3.5689875841573517,1.405442730202171,0.316905838159931,Iris-setosa
5.910014355034099,3.027398239059848,5.14145207971566,1.769398681827718,Iris-virginica
5.454435802907149,2.5349471928865057,4.924498060412408,2.1818763651595114,Iris-virginica
5.023811193571747,3.4200996585412864,1.45511248044863,0.6742433739084808,Iris-setosa
4.6633369802062505,3.4696212991566315,0.9024064718814694,0.09456036953021041,Iris-setosa
5.629815980822498,4.025672475278558,1.7375182097810187,0.46478040089975686,Iris-setosa
5.285042567688692,1.8499884845139194,3.7866908157325905,1.1943317948960919,Iris-versicolor
5.132954994898973,3.018296003893893,1.4812618243623077,0.13130852254375955,Iris-setosa
6.679264137440946,3.2102220785020674,4.538952590133671,1.4598068096067776,Iris-versicolor
5.424246533426817,2.975290595357341,4.197554995097777,1.6626817010871295,Iris-versicolor
7.684442566276228,3.23215427913167,6.221409033412137,2.2151687410691383,Iris-virginica
6.476481032113453,3.368612083557375,5.463709560623146,2.148643496127735,Iris-virginica
6.653107472565007,2.9361713104958373,5.763031153186226,2.0710517665738024,Iris-virginica
6.561701475155566,3.103244772254768,4.5060420673689885,1.18213481607768,Iris-versicolor
6.0799489680182335,2.903439007155056,5.1783527412085535,1.9298582043844554,Iris-virginica
5.164050369258017,3.5358693661650196,1.521703492651793,-0.01727297231607211,Iris-setosa
6.434169678985192,2.755018995605264,5.589416885558503,1.596760787095972,Iris-virginica
5.997750337410366,2.3297640975939466,4.941026958832964,1.9473450195414008,Iris-virginica
7.358394665604163,3.015824502799139,6.896867512740642,2.299929799031061,Iris-virginica
6.235300959084499,2.580109671002959,5.32056476059336,1.542059224926407,Iris-virginica
7.515725898168438,3.8743829828376875,6.578202787715341,2.4378246332385456,Iris-virginica
5.438992496271638,4.496319681823112,1.327668726127678,0.21711742380763854,Iris-setosa
6.364324811990214,3.2256959616961423,4.638218587785512,1.4383532136048656,Iris-versicolor
6.823929623483277,2.975894150138016,5.658081171345562,2.3641655125674217,Iris-virginica
6.554517220855294,3.1428291502593604,4.441690708945775,1.2438625007145296,Iris-versicolor
6.626761015684467,3.541315563540546,5.454836287831225,2.6163977556513562,Iris-virginica
5.203788548196778,3.449753828066851,1.3366614214669752,-0.07083600827163589,Iris-setosa
5.603530354444345,2.81736812013638,4.967771700501075,2.1329260597500843,Iris-virginica
6.082108965792375,2.4543749226088196,5.033228965028472,1.7020294023165226,Iris-virginica
5.505509109272506,2.594181406912111,3.8212122381381546,1.2176224682486267,Iris-versicolor
6.92976175057096,3.057936324965185,4.864377860914668,1.3490033521691898,Iris-versicolor
6.743315007683728,3.3878380268692774,5.119166298998955,1.9752786514218807,Iris-virginica
5.4513898593159436,4.333118926369093,1.2195420609317347,-0.06052795706956948,Iris-setosa
4.775548915244096,3.290054513236885,1.5457632632461074,0.27080745821016633,Iris-setosa
5.966865003456075,3.1975309011082835,4.4673564159762975,1.7735177299416476,Iris-versicolor
6.082465469200683,2.220901400635024,5.236316260612309,1.4234514187207563,Iris-virginica
4.358394078084835,3.287402878848417,1.6693184045174612,0.14819596003743252,Iris-setosa
6.070215645367864,4.108141721150521,0.9585468684271573,0.06013333745349947,Iris-setosa
5.392768008509434,2.389648663004176,3.994287204602751,0.8521317928375015,Iris-versicolor
6.062372893049197,2.9229228854504528,4.76367147108151,2.0984929980307823,Iris-virginica
6.394141706132892,3.334060426999975,5.0361965179225,2.2598707568856873,Iris-virginica
4.977408541467384,3.060750130998545,1.4508342874471574,0.017828369106920594,Iris-setosa
6.647155813518386,3.135766491165839,4.78783020758665,1.6955578413666412,Iris-versicolor
6.041952688263285,3.041772453183168,6.297184622607514,2.3058452958750415,Iris-virginica
5.058774523906518,3.7677999041368815,1.3256156461254265,0.04059277071749451,Iris-setosa
6.592315927126422,3.4497232797289445,6.233358835850133,2.7611909985140994,Iris-virginica
8.15926518225537,3.8423886828318192,6.607906922600311,2.1190902490737926,Iris-virginica
6.158622851226505,3.0061373308996333,5.071825761239055,1.5874328411365806,Iris-virginica
5.850225882539242,4.612250072886317,1.7201090854496408,0.42700093638347336,Iris-setosa
6.577546367994136,3.0428700635556645,4.769810175879188,1.2351438602366067,Iris-versicolor
5.509766831922491,2.73106116827085,4.119027241483921,1.1871696098987987,Iris-versicolor
4.4873376066439485,3.242492383029502,1.7946489348650982,0.04226019297379427,Iris-setosa
6.033784557548711,3.0318795413951416,4.590692864924602,1.2816079232025805,Iris-versicolor
